Objects
100
,,Global Angle antbot:antbot,,,,,,Global Angle fw450_1:fw450_1,,,,,,Global Angle qav250_1:qav250_1,,,,,,Global Angle qav400:qav400,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
2734,0,0.013057,-0.0153093,-1.43489,11.4828,-88.1137,91.0245,,,,,,,,,,,,,,,,,,
2735,0,0.00724424,-0.0053763,-1.43438,11.6357,-88.233,91.2535,,,,,,,,,,,,,,,,,,
2736,0,0.00786454,-0.00561315,-1.43434,11.6363,-88.2425,91.2427,,,,,,,,,,,,,,,,,,
2737,0,-0.023394,0.0303737,-1.43262,11.2431,-88.6267,92.1168,,,,,,,,,,,,,,,,,,
2738,0,-0.0113026,0.0165623,-1.43246,11.227,-88.4715,91.8759,,,,,,,,,,,,,,,,,,
2739,0,-0.011859,0.0182703,-1.43154,11.2664,-88.4654,91.8394,,,,,,,,,,,,,,,,,,
2740,0,-0.011173,0.0178457,-1.43157,11.2567,-88.4584,91.8547,,,,,,,,,,,,,,,,,,
2741,0,-0.0113405,0.0181492,-1.43165,11.2542,-88.458,91.8537,,,,,,,,,,,,,,,,,,
2742,0,-0.0131262,0.0182934,-1.43257,11.1961,-88.4795,91.9059,,,,,,,,,,,,,,,,,,
2743,0,0.0187917,-0.0197862,-1.43393,11.5982,-88.1259,90.8866,,,,,,,,,,,,,,,,,,
2744,0,-0.0127031,0.0178251,-1.43254,11.2275,-88.4757,91.9045,,,,,,,,,,,,,,,,,,
2745,0,-0.0116377,0.0180066,-1.43168,11.2737,-88.4435,91.8249,,,,,,,,,,,,,,,,,,
2746,0,-0.0123028,0.0177219,-1.43241,11.2301,-88.4694,91.885,,,,,,,,,,,,,,,,,,
2747,0,-0.0129303,0.0180022,-1.4325,11.2244,-88.4612,91.8861,,,,,,,,,,,,,,,,,,
2748,0,-0.0118368,0.0184507,-1.43169,11.2568,-88.452,91.8515,,,,,,,,,,,,,,,,,,
2749,0,-0.0118671,0.0172971,-1.43243,11.2277,-88.4812,91.8824,,,,,,,,,,,,,,,,,,
2750,0,-0.0125115,0.0178825,-1.43239,11.2326,-88.4801,91.9065,,,,,,,,,,,,,,,,,,
2751,0,-0.0122882,0.0190323,-1.43171,11.2772,-88.4643,91.8581,,,,,,,,,,,,,,,,,,
2752,0,-0.0107297,0.0174198,-1.4316,11.2741,-88.4565,91.8393,,,,,,,,,,,,,,,,,,
2753,0,-0.0142736,0.0193831,-1.43232,11.2334,-88.4687,91.8945,,,,,,,,,,,,,,,,,,
2754,0,-0.012228,0.0188011,-1.43161,11.2784,-88.4535,91.8227,,,,,,,,,,,,,,,,,,
2755,0,-0.0129516,0.0183843,-1.43249,11.2287,-88.4764,91.8967,,,,,,,,,,,,,,,,,,
2756,0,-0.0108401,0.0177999,-1.43171,11.2617,-88.4746,91.8317,,,,,,,,,,,,,,,,,,
2757,0,-0.0139924,0.0188381,-1.43259,11.2303,-88.4714,91.8853,,,,,,,,,,,,,,,,,,
2758,0,-0.012575,0.0179658,-1.43246,11.1929,-88.4848,91.9204,,,,,,,,,,,,,,,,,,
2759,0,-0.0112123,0.0177021,-1.43166,11.2621,-88.4654,91.8117,,,,,,,,,,,,,,,,,,
2760,0,-0.0124485,0.0192563,-1.43175,11.2875,-88.4607,91.8459,,,,,,,,,,,,,,,,,,
2761,0,-0.0110319,0.0178321,-1.43162,11.2762,-88.4607,91.8467,,,,,,,,,,,,,,,,,,
2762,0,-0.0118597,0.0185377,-1.43177,11.2839,-88.459,91.8256,,,,,,,,,,,,,,,,,,
2763,0,-0.0123739,0.0186181,-1.4317,11.2515,-88.4657,91.8481,,,,,,,,,,,,,,,,,,
2764,0,-0.0135538,0.0184609,-1.43236,11.2209,-88.4713,91.8771,,,,,,,,,,,,,,,,,,
2765,0,-0.0126818,0.0174863,-1.43265,11.2195,-88.4954,91.8892,,,,,,,,,,,,,,,,,,
2766,0,-0.013029,0.0178402,-1.43238,11.226,-88.4791,91.8706,,,,,,,,,,,,,,,,,,
2767,0,-0.0128152,0.0177954,-1.43259,11.2149,-88.4707,91.9021,,,,,,,,,,,,,,,,,,
2768,0,-0.0117383,0.018684,-1.43145,11.2766,-88.4587,91.8271,,,,,,,,,,,,,,,,,,
2769,0,-0.0115331,0.0181025,-1.43159,11.2598,-88.4477,91.8444,,,,,,,,,,,,,,,,,,
2770,0,-0.0138944,0.0189615,-1.43254,11.224,-88.4722,91.8878,,,,,,,,,,,,,,,,,,
2771,0,-0.0117925,0.0172564,-1.43226,11.24,-88.4793,91.8728,,,,,,,,,,,,,,,,,,
2772,0,-0.0134687,0.0187367,-1.43236,11.2275,-88.4829,91.8997,,,,,,,,,,,,,,,,,,
2773,0,-0.0120609,0.0172164,-1.43242,11.2319,-88.4821,91.8904,,,,,,,,,,,,,,,,,,
2774,0,-0.0124228,0.0187739,-1.43171,11.2777,-88.4577,91.8277,,,,,,,,,,,,,,,,,,
2775,0,-0.0111328,0.0184232,-1.43156,11.2838,-88.4475,91.815,,,,,,,,,,,,,,,,,,
2776,0,-0.0127215,0.0175061,-1.43254,11.2335,-88.4795,91.8886,,,,,,,,,,,,,,,,,,
2777,0,-0.0134656,0.018456,-1.43245,11.2108,-88.4601,91.8932,,,,,,,,,,,,,,,,,,
2778,0,-0.012753,0.0180682,-1.4324,11.2218,-88.4722,91.8824,,,,,,,,,,,,,,,,,,
2779,0,-0.0106523,0.0171582,-1.43164,11.2709,-88.4636,91.8473,,,,,,,,,,,,,,,,,,
2780,0,-0.0134428,0.0182,-1.43253,11.2205,-88.481,91.905,,,,,,,,,,,,,,,,,,
2781,0,-0.009541,0.0165049,-1.43128,11.2725,-88.4892,91.7931,,,,,,,,,,,,,,,,,,
2782,0,-0.0119066,0.0183864,-1.43174,11.2729,-88.4525,91.8592,,,,,,,,,,,,,,,,,,
2783,0,-0.0122945,0.0191128,-1.43146,11.2814,-88.45,91.8263,,,,,,,,,,,,,,,,,,
2784,0,-0.0113861,0.0181704,-1.43164,11.2555,-88.4647,91.8512,,,,,,,,,,,,,,,,,,
2785,0,-0.0116459,0.0181143,-1.43174,11.2534,-88.4505,91.8526,,,,,,,,,,,,,,,,,,
2786,0,-0.0135891,0.0186888,-1.43243,11.2424,-88.4721,91.882,,,,,,,,,,,,,,,,,,
2787,0,-0.0127058,0.0177789,-1.43252,11.2162,-88.4862,91.9097,,,,,,,,,,,,,,,,,,
2788,0,-0.0121896,0.0172469,-1.43226,11.245,-88.4734,91.873,,,,,,,,,,,,,,,,,,
2789,0,-0.0112451,0.0177243,-1.43157,11.2671,-88.4643,91.8383,,,,,,,,,,,,,,,,,,
2790,0,-0.0118729,0.0184291,-1.43158,11.2867,-88.4578,91.7948,,,,,,,,,,,,,,,,,,
2791,0,-0.0120533,0.0188539,-1.43165,11.2665,-88.4673,91.8578,,,,,,,,,,,,,,,,,,
2792,0,-0.0119152,0.0170882,-1.43243,11.2428,-88.4722,91.8705,,,,,,,,,,,,,,,,,,
2793,0,-0.0120422,0.0170885,-1.43256,11.2274,-88.4756,91.8955,,,,,,,,,,,,,,,,,,
2794,0,-0.0112043,0.0183759,-1.43146,11.2658,-88.4655,91.838,,,,,,,,,,,,,,,,,,
2795,0,-0.0122992,0.0174818,-1.43246,11.2218,-88.47,91.8954,,,,,,,,,,,,,,,,,,
2796,0,-0.0126841,0.0175035,-1.43244,11.2332,-88.4746,91.8976,,,,,,,,,,,,,,,,,,
2797,0,-0.0133453,0.0182963,-1.43239,11.2255,-88.4719,91.8771,,,,,,,,,,,,,,,,,,
2798,0,-0.0115717,0.017958,-1.43179,11.2783,-88.4687,91.8521,,,,,,,,,,,,,,,,,,
2799,0,-0.0119103,0.0184058,-1.43161,11.278,-88.4591,91.8208,,,,,,,,,,,,,,,,,,
2800,0,0.0149202,-0.0168052,-1.43471,11.5096,-88.1064,91.0441,,,,,,,,,,,,,,,,,,
2801,0,-0.0120112,0.0186739,-1.43169,11.2817,-88.4748,91.8552,,,,,,,,,,,,,,,,,,
2802,0,-0.0132513,0.0183124,-1.43251,11.1883,-88.4833,91.911,,,,,,,,,,,,,,,,,,
2803,0,-0.0117898,0.0186559,-1.43165,11.2635,-88.4532,91.836,,,,,,,,,,,,,,,,,,
2804,0,-0.0134923,0.0185479,-1.43258,11.2295,-88.4475,91.8974,,,,,,,,,,,,,,,,,,
2805,0,-0.0121851,0.0187095,-1.43159,11.2734,-88.4619,91.8287,,,,,,,,,,,,,,,,,,
2806,0,-0.0131993,0.0181849,-1.43262,11.232,-88.4674,91.9034,,,,,,,,,,,,,,,,,,
2807,0,-0.0119722,0.0187455,-1.43151,11.269,-88.4614,91.8065,,,,,,,,,,,,,,,,,,
2808,0,-0.0126544,0.0178315,-1.43251,11.2246,-88.4754,91.9142,,,,,,,,,,,,,,,,,,
2809,0,-0.0137024,0.0187199,-1.43249,11.2306,-88.452,91.8776,,,,,,,,,,,,,,,,,,
2810,0,-0.0120344,0.0187516,-1.43143,11.2726,-88.4415,91.8266,,,,,,,,,,,,,,,,,,
2811,0,-0.0117097,0.0182528,-1.43164,11.2569,-88.4824,91.8324,,,,,,,,,,,,,,,,,,
2812,0,-0.0129715,0.0185702,-1.43226,11.2147,-88.4725,91.8906,,,,,,,,,,,,,,,,,,
2813,0,-0.0129736,0.0177519,-1.43252,11.2254,-88.4703,91.8794,,,,,,,,,,,,,,,,,,
2814,0,-0.0112228,0.0176976,-1.43159,11.2726,-88.4847,91.816,,,,,,,,,,,,,,,,,,
2815,0,-0.0127453,0.0175357,-1.43266,11.2121,-88.4799,91.8871,,,,,,,,,,,,,,,,,,
2816,0,-0.011337,0.0173649,-1.43185,11.2619,-88.4778,91.8199,,,,,,,,,,,,,,,,,,
2817,0,-0.0110375,0.0173961,-1.4317,11.2849,-88.452,91.8139,,,,,,,,,,,,,,,,,,
2818,0,-0.0116487,0.0180191,-1.43176,11.2868,-88.4627,91.8341,,,,,,,,,,,,,,,,,,
2819,0,-0.013755,0.0189105,-1.43261,11.2106,-88.4624,91.8944,,,,,,,,,,,,,,,,,,
2820,0,-0.0124646,0.0174094,-1.43257,11.2058,-88.4796,91.8753,,,,,,,,,,,,,,,,,,
2821,0,0.0140508,-0.0141401,-1.43377,11.5598,-88.0928,90.9635,,,,,,,,,,,,,,,,,,
2822,0,-0.0031434,0.00606085,-1.43348,11.3771,-88.4037,91.6369,,,,,,,,,,,,,,,,,,
2823,0,-0.000918049,0.00493422,-1.43268,11.4306,-88.4024,91.5178,,,,,,,,,,,,,,,,,,
2824,0,-0.0134912,0.0199336,-1.43173,11.2756,-88.4473,91.8462,,,,,,,,,,,,,,,,,,
2825,0,-0.0111212,0.0174543,-1.43185,11.2698,-88.4728,91.8389,,,,,,,,,,,,,,,,,,
2826,0,-0.0106014,0.0172346,-1.43163,11.2824,-88.4726,91.8263,,,,,,,,,,,,,,,,,,
2827,0,-0.0135574,0.0185603,-1.43245,11.2191,-88.4702,91.8773,,,,,,,,,,,,,,,,,,
2828,0,-0.0112051,0.0179016,-1.43168,11.2543,-88.4709,91.8457,,,,,,,,,,,,,,,,,,
2829,0,-0.0126564,0.0189259,-1.43192,11.2416,-88.4474,91.8505,,,,,,,,,,,,,,,,,,
2830,0,-0.0127538,0.0180641,-1.43255,11.2198,-88.4822,91.9001,,,,,,,,,,,,,,,,,,
2831,0,-0.0137333,0.0186863,-1.4325,11.2225,-88.4606,91.9048,,,,,,,,,,,,,,,,,,
2832,0,-0.0119403,0.0169742,-1.43254,11.2332,-88.4743,91.8725,,,,,,,,,,,,,,,,,,
2833,0,-0.0119003,0.0172438,-1.43246,11.2319,-88.4763,91.8893,,,,,,,,,,,,,,,,,,
2834,0,-0.0124664,0.0177165,-1.43254,11.2222,-88.4785,91.9081,,,,,,,,,,,,,,,,,,
2835,0,-0.0123483,0.0177269,-1.43248,11.2063,-88.4732,91.9151,,,,,,,,,,,,,,,,,,
2836,0,-0.0152915,0.020974,-1.43234,11.1232,-88.499,91.9911,,,,,,,,,,,,,,,,,,
2837,0,-0.0130895,0.0182442,-1.43243,11.2351,-88.4584,91.8735,,,,,,,,,,,,,,,,,,
2838,0,-0.00976196,0.0165899,-1.43162,11.2579,-88.4637,91.8254,,,,,,,,,,,,,,,,,,
2839,0,-0.0140707,0.0192472,-1.4325,11.2294,-88.4618,91.91,,,,,,,,,,,,,,,,,,
2840,0,-0.0128432,0.0178626,-1.43246,11.2187,-88.4751,91.8653,,,,,,,,,,,,,,,,,,
2841,0,-0.0123429,0.0174863,-1.43245,11.2329,-88.4861,91.8953,,,,,,,,,,,,,,,,,,
2842,0,-0.0109912,0.017534,-1.43178,11.2633,-88.451,91.8303,,,,,,,,,,,,,,,,,,
2843,0,-0.0125257,0.0173548,-1.43247,11.2071,-88.469,91.8964,,,,,,,,,,,,,,,,,,
2844,0,-0.0123475,0.0192253,-1.43161,11.2649,-88.4519,91.8425,,,,,,,,,,,,,,,,,,
2845,0,-0.012537,0.0173106,-1.43251,11.2206,-88.4602,91.8901,,,,,,,,,,,,,,,,,,
2846,0,-0.0122086,0.0186795,-1.43178,11.2668,-88.4608,91.843,,,,,,,,,,,,,,,,,,
2847,0,-0.0108698,0.0175039,-1.4315,11.2706,-88.4704,91.8367,,,,,,,,,,,,,,,,,,
2848,0,0.0186736,-0.021302,-1.43493,11.5418,-88.1422,90.9304,,,,,,,,,,,,,,,,,,
2849,0,-0.0120119,0.0185874,-1.4317,11.2736,-88.4746,91.8213,,,,,,,,,,,,,,,,,,
2850,0,-0.0129872,0.0178537,-1.43251,11.2382,-88.4876,91.8916,,,,,,,,,,,,,,,,,,
2851,0,-0.0116348,0.0183715,-1.43159,11.2751,-88.4561,91.8163,,,,,,,,,,,,,,,,,,
2852,0,-0.0124556,0.0173207,-1.43254,11.208,-88.4707,91.8753,,,,,,,,,,,,,,,,,,
2853,0,-0.0122096,0.0186009,-1.43168,11.2776,-88.4446,91.808,,,,,,,,,,,,,,,,,,
2854,0,-0.012061,0.0172771,-1.4323,11.2084,-88.4839,91.8608,,,,,,,,,,,,,,,,,,
2855,0,-0.0109445,0.0173057,-1.43169,11.2735,-88.4779,91.7998,,,,,,,,,,,,,,,,,,
2856,0,-0.0106768,0.0172085,-1.43147,11.2841,-88.4655,91.7949,,,,,,,,,,,,,,,,,,
2857,0,-0.0119613,0.0186393,-1.43172,11.2594,-88.4587,91.8562,,,,,,,,,,,,,,,,,,
2858,0,-0.0126337,0.0178829,-1.43246,11.2075,-88.4919,91.9055,,,,,,,,,,,,,,,,,,
2859,0,-0.0131024,0.0178782,-1.4326,11.2132,-88.4829,91.9168,,,,,,,,,,,,,,,,,,
2860,0,-0.0113115,0.0176592,-1.43178,11.2693,-88.4502,91.8097,,,,,,,,,,,,,,,,,,
2861,0,-0.0122891,0.0172821,-1.43246,11.2373,-88.4759,91.8701,,,,,,,,,,,,,,,,,,
2862,0,-0.0120284,0.0183763,-1.43158,11.2885,-88.4646,91.8093,,,,,,,,,,,,,,,,,,
2863,0,-0.0106051,0.0174278,-1.43163,11.2726,-88.4665,91.8338,,,,,,,,,,,,,,,,,,
2864,0,-0.0100331,0.016528,-1.43168,11.2732,-88.4554,91.8041,,,,,,,,,,,,,,,,,,
2865,0,-0.011184,0.0178906,-1.43169,11.2727,-88.4633,91.8246,,,,,,,,,,,,,,,,,,
2866,0,-0.0117866,0.0184709,-1.43174,11.2702,-88.4562,91.8296,,,,,,,,,,,,,,,,,,
2867,0,-0.0119473,0.0184863,-1.43154,11.2831,-88.4651,91.8024,,,,,,,,,,,,,,,,,,
2868,0,-0.0124904,0.0176549,-1.43246,11.2149,-88.4784,91.8841,,,,,,,,,,,,,,,,,,
2869,0,-0.0119072,0.0184116,-1.43173,11.2683,-88.4594,91.8196,,,,,,,,,,,,,,,,,,
2870,0,-0.0127399,0.0178805,-1.43243,11.2322,-88.4776,91.8806,,,,,,,,,,,,,,,,,,
2871,0,-0.0131113,0.0182164,-1.43252,11.2136,-88.4682,91.891,,,,,,,,,,,,,,,,,,
2872,0,0.0202136,-0.0210574,-1.4339,11.6014,-88.1052,90.8669,,,,,,,,,,,,,,,,,,
2873,0,-0.0133412,0.0197112,-1.43161,11.2766,-88.4714,91.8374,,,,,,,,,,,,,,,,,,
2874,0,-0.013558,0.0187816,-1.43222,11.2334,-88.4687,91.8761,,,,,,,,,,,,,,,,,,
2875,0,0.0152928,-0.0170269,-1.43462,11.5353,-88.1065,90.9916,,,,,,,,,,,,,,,,,,
2876,0,0.0059256,-0.00339972,-1.4341,11.6138,-88.2385,91.2951,,,,,,,,,,,,,,,,,,
2877,0,0.00858659,-0.00695198,-1.43447,11.6215,-88.2365,91.2558,,,,,,,,,,,,,,,,,,
2878,0,-0.0130695,0.0196428,-1.43183,11.2572,-88.455,91.8459,,,,,,,,,,,,,,,,,,
2879,0,-0.0134048,0.0183197,-1.4325,11.2218,-88.4829,91.8773,,,,,,,,,,,,,,,,,,
2880,0,-0.0114721,0.0183757,-1.43157,11.2936,-88.4651,91.8063,,,,,,,,,,,,,,,,,,
2881,0,-0.0111456,0.017659,-1.4316,11.2802,-88.4556,91.7909,,,,,,,,,,,,,,,,,,
2882,0,-0.0111996,0.017785,-1.43175,11.2594,-88.4683,91.8219,,,,,,,,,,,,,,,,,,
2883,0,-0.0127687,0.0177476,-1.43263,11.2281,-88.4815,91.886,,,,,,,,,,,,,,,,,,
2884,0,-0.0112805,0.0177672,-1.43153,11.2929,-88.4565,91.7885,,,,,,,,,,,,,,,,,,
2885,0,-0.0118761,0.0181378,-1.43183,11.2811,-88.4577,91.8262,,,,,,,,,,,,,,,,,,
2886,0,-0.0130904,0.0179107,-1.43256,11.1981,-88.4666,91.8934,,,,,,,,,,,,,,,,,,
2887,0,-0.0118571,0.018597,-1.43156,11.2719,-88.4539,91.8082,,,,,,,,,,,,,,,,,,
2888,0,-0.0138624,0.0194467,-1.43238,11.2177,-88.4782,91.8805,,,,,,,,,,,,,,,,,,
2889,0,-0.0119603,0.017123,-1.43256,11.2287,-88.4902,91.8844,,,,,,,,,,,,,,,,,,
2890,0,-0.0118255,0.0172593,-1.4324,11.2295,-88.4835,91.8925,,,,,,,,,,,,,,,,,,
2891,0,-0.0125575,0.0187701,-1.43183,11.2751,-88.4517,91.8163,,,,,,,,,,,,,,,,,,
2892,0,-0.0106287,0.0175631,-1.43162,11.2702,-88.456,91.8361,,,,,,,,,,,,,,,,,,
2893,0,-0.010429,0.0167629,-1.43178,11.2699,-88.47,91.8317,,,,,,,,,,,,,,,,,,
2894,0,-0.0127262,0.017857,-1.43251,11.2344,-88.4717,91.8804,,,,,,,,,,,,,,,,,,
2895,0,-0.0119469,0.0183526,-1.43164,11.2622,-88.4612,91.8312,,,,,,,,,,,,,,,,,,
2896,0,-0.0121487,0.018862,-1.43152,11.2712,-88.4444,91.8216,,,,,,,,,,,,,,,,,,
2897,0,-0.0118459,0.0186343,-1.43172,11.2789,-88.4686,91.8236,,,,,,,,,,,,,,,,,,
2898,0,-0.0124333,0.0192343,-1.43153,11.2671,-88.4688,91.8195,,,,,,,,,,,,,,,,,,
2899,0,-0.0125667,0.0176736,-1.4325,11.2328,-88.4903,91.89,,,,,,,,,,,,,,,,,,
2900,0,-0.0113484,0.0164862,-1.4325,11.2371,-88.4781,91.8829,,,,,,,,,,,,,,,,,,
2901,0,-0.0126141,0.0179026,-1.43262,11.2327,-88.4736,91.9013,,,,,,,,,,,,,,,,,,
2902,0,-0.0117777,0.0184367,-1.43175,11.2644,-88.4509,91.859,,,,,,,,,,,,,,,,,,
2903,0,-0.0116341,0.0179684,-1.43174,11.2928,-88.4678,91.8003,,,,,,,,,,,,,,,,,,
2904,0,-0.0109365,0.0173648,-1.43162,11.2689,-88.4488,91.7997,,,,,,,,,,,,,,,,,,
2905,0,-0.010723,0.017409,-1.43173,11.2531,-88.4781,91.8529,,,,,,,,,,,,,,,,,,
2906,0,-0.0127412,0.0177739,-1.43248,11.2364,-88.4797,91.8795,,,,,,,,,,,,,,,,,,
2907,0,-0.0128732,0.0195513,-1.43158,11.2683,-88.471,91.8422,,,,,,,,,,,,,,,,,,
2908,0,-0.0121263,0.0164573,-1.43231,11.2231,-88.592,91.8736,,,,,,,,,,,,,-1.46809,1.51856,-0.597387,41.2743,-146.627,37.3247
2909,0,-0.0105647,0.013022,-1.43171,11.2963,-88.8832,91.6778,,,,,,,,,,,,,,,,,,
2910,0,-0.00935093,0.01145,-1.43017,11.3822,-89.3217,91.5782,,,,,,,,,,,,,,,,,,
2911,0,-0.0102997,0.0128592,-1.42911,11.4585,-90.0488,91.5641,,,,,,,,,,,,,,,,,,
2912,0,-0.0136662,0.0176047,-1.42796,11.5154,-90.916,91.5652,,,,,,,,,,,,,,,,,,
2913,0,0.0161036,-0.0207314,-1.43086,11.8067,-91.404,90.7152,,,,,,,,,,,,,,,,,,
2914,0,0.0223471,-0.0284118,-1.43057,11.9842,-92.2623,90.3298,,,,,,,,,,,,,,,,,,
2915,0,0.0102299,-0.0138395,-1.43057,12.092,-93.3859,90.5826,,,,,,,,,,,,,,,,,,
2916,0,0.00430991,-0.0072408,-1.42872,11.9899,-94.5776,90.7542,,,,,,,,,,,,,,,,,,
2917,0,0.00135284,-0.0045967,-1.42888,12.1688,-96.149,91.0664,,,,,,,,,,,,,,,,,,
2918,0,0.00606823,-0.00734432,-1.42804,12.5535,-97.3795,91.2038,,,,,,,,,,,,,,,,,,
2919,0,0.00209027,-0.00182797,-1.42906,12.8095,-99.0013,91.2662,,,,,,,,,,,,,,,,,,
2920,0,-0.0096345,0.0155314,-1.42742,12.6213,-100.766,91.6666,,,,,,,,,,,,,,,,,,
2921,0,0.0124521,-0.0112943,-1.43033,13.2835,-102.193,90.9381,,,,,,,,,,,,,,,,,,
2922,0,0.0154988,-0.0149885,-1.42972,13.3741,-103.957,90.834,,,,,,,,,,,,,,,,,,
2923,0,-0.0102308,0.0145275,-1.42872,13.3946,-105.875,91.5546,,,,,,,,,,,,,,,,,,
2924,0,0.0107768,-0.020295,-1.43174,13.7292,-107.094,90.2801,,,,,,,,,,,,,,,,,,
2925,0,-0.0125155,0.00777291,-1.43154,14.0344,-109.228,90.8097,,,,,,,,,,,,,,,,,,
2926,0,-0.0136829,0.010385,-1.43119,14.1491,-111.182,91.0681,,,,,,,,,,,,,,,,,,
2927,0,-0.01548,0.014011,-1.43062,14.5366,-113.205,91.4107,,,,,,,,,,,,,,,,,,
2928,0,-0.0163162,0.0173981,-1.43097,14.8306,-115.637,91.4966,,,,,,,,,,,,,,,,,,
2929,0,-0.00799792,0.00912323,-1.43289,15.4065,-117.83,91.0317,,,,,,,,,,,,,,,,,,
2930,0,-0.0244633,0.0261148,-1.43117,15.4378,-120.259,91.1667,,,,,,,,,,,,,,,,,,
2931,0,-0.00845949,0.000786372,-1.43182,15.6319,-122,90.4477,,,,,,,,,,,,,,,,,,
2932,0,-0.00224731,-0.00636697,-1.43245,15.9339,-124.303,90.4512,,,,,,,,,,,,,,,,,,
2933,0,0.00296254,-0.00853889,-1.43389,16.266,-126.482,90.6182,,,,,,,,,,,,,,,,,,
2934,0,-0.00505974,0.00223899,-1.43341,16.4945,-128.818,91.0315,,,,,,,,,,,,,,,,,,
2935,0,0.00894923,-0.0141723,-1.43495,17.1813,-130.871,90.6302,,,,,,,,,,,,,,,,,,
2936,0,-0.000472995,-0.00562967,-1.43593,17.4987,-133.349,90.3099,,,,,,,,,,,,,,,,,,
2937,0,-0.000930169,-0.00679138,-1.43629,17.651,-135.658,90.2239,,,,,,,,,,,,,,,,,,
2938,0,-0.000681154,-0.00955903,-1.43463,17.5254,-137.918,90.3137,,,,,,,,,,,,,,,,,,
2939,0,-0.0222719,0.0194138,-1.43263,17.5638,-140.644,91.1637,,,,,,,,,,,,,,,,,,
2940,0,0.0113952,-0.0211388,-1.43594,18.17,-142.865,90.2033,,,,,,,,,,,,,,,,,,
2941,0,-0.0133493,0.0103587,-1.43291,18.2206,-145.235,90.838,,,,,,,,,,,,,,,,,,
2942,0,-0.00125218,-0.00413135,-1.43351,18.4155,-147.598,90.3196,,,,,,,,,,,,,,,,,,
2943,0,-0.0191738,0.0117078,-1.43294,18.7459,-150.097,90.5389,,,,,,,,,,,,,,,,,,
2944,0,-0.0245826,0.019974,-1.43321,19.0388,-152.512,91.1274,,,,,,,,,,,,,,,,,,
2945,0,-0.0341162,0.0350722,-1.43442,19.4767,-155.267,91.6088,,,,,,,,,,,,,,,,,,
2946,0,-0.0185412,0.0163184,-1.43451,19.9421,-157.333,90.9096,,,,,,,,,,,,,,,,,,
2947,0,-0.0148706,0.0108115,-1.43402,20.1108,-159.671,90.6177,,,,,,,,,,,,,,,,,,
2948,0,0.0168085,-0.028474,-1.43598,20.6894,-161.789,89.6948,,,,,,,,,,,,,,,,,,
2949,0,-0.0172884,0.0107706,-1.43426,20.6213,-164.527,90.6632,,,,,,,,,,,,,,,,,,
2950,0,-0.0117089,0.0058855,-1.43648,21.1537,-167.015,90.9263,,,,,,,,,,,,,,,,,,
2951,0,0.00327644,-0.0101999,-1.43671,21.4466,-169.624,90.6968,,,,,,,,,,,,,,,,,,
2952,0,0.00566554,-0.011613,-1.43675,21.8576,-172.045,90.3607,,,,,,,,,,,,,,,,,,
2953,0,0.0167724,-0.0270205,-1.43788,22.3409,-174.525,89.8277,,,,,,,,,,,,,,,,,,
2954,0,0.00969956,-0.0217465,-1.43788,22.6137,-176.794,89.84,,,,,,,,,,,,,,,,,,
2955,0,0.0164118,-0.0273402,-1.43797,22.9385,-179.458,90.2229,,,,,,,,,,,,,,,,,,
2956,0,0.00644738,-0.0123208,-1.43836,23.4193,-182.184,90.8384,,,,,,,,,,,,,,,,,,
2957,0,0.00767116,-0.0127854,-1.4378,23.7416,-184.723,90.6884,,,,,,,,,,,,,,,,,,
2958,0,-3.1814e-05,-0.00534895,-1.43752,23.9714,-187.529,90.3916,,,,,,,,,,,,,,,,,,
2959,0,0.000125981,-0.00657737,-1.43794,24.3148,-189.882,90.2468,,,,,,,,,,,,,,,,,,
2960,0,0.0018029,-0.0115907,-1.43797,24.5664,-192.122,90.2544,,,,,,,,,,,,,,,,,,
2961,0,0.0164827,-0.0238302,-1.43865,24.8158,-194.878,90.4828,,,,,,,,,,,,,,,,,,
2962,0,0.0063925,-0.00910816,-1.43908,25.2304,-197.742,90.7397,,,,,,,,,,,,,,,,,,
2963,0,0.0079889,-0.0101079,-1.43928,25.5298,-200.076,90.596,,,,,,,,,,,,,,,,,,
2964,0,-0.00328462,-0.00324361,-1.43886,25.4612,-202.726,90.5914,,,,,,,,,,,,,,,,,,
2965,0,0.00587782,-0.01743,-1.43886,25.792,-205.013,90.1649,,,,,,,,,,,,,,,,,,
2966,0,0.00419585,-0.0144338,-1.43729,25.9295,-207.375,90.5469,,,,,,,,,,,,,,,,,,
2967,0,0.012119,-0.0193909,-1.43951,26.4224,-210.168,90.5985,,,,,,,,,,,,,,,,,,
2968,0,-0.0104097,0.0100959,-1.43823,26.8038,-213.066,91.1087,,,,,,,,,,,,,,,,,,
2969,0,-0.0100336,0.00958508,-1.4377,27.0868,-215.632,90.865,,,,,,,,,,,,,,,,,,
2970,0,-0.0187687,0.0172972,-1.43812,27.2971,-218.366,90.9832,,,,,,,,,,,,,,,,,,
2971,0,-0.0281407,0.0251901,-1.43834,27.5102,-221.254,91.1485,,,,,,,,,,,,,,,,,,
2972,0,-0.00696073,0.00169089,-1.43914,27.987,-223.457,90.9614,,,,,,,,,,,,,,,,,,
