Objects
100
,,Global Angle antbot:antbot,,,,,,Global Angle fw450_1:fw450_1,,,,,,Global Angle qav250_1:qav250_1,,,,,,Global Angle qav400:qav400,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
947,0,0.0716252,0.0388377,1.62903,237.616,-1212.73,82.8199,,,,,,,,,,,,,,,,,,
948,0,0.065179,0.0376098,1.62709,237.448,-1212.35,82.9083,,,,,,,,,,,,,,,,,,
949,0,0.0660609,0.0394465,1.6241,237.091,-1211.93,83.0322,,,,,,,,,,,,,,,,,,
950,0,0.0573878,0.0346191,1.61798,236.442,-1211.67,83.3343,,,,,,,,,,,,,,,,,,
951,0,0.0538532,0.0322459,1.61208,236.047,-1211.36,83.4215,,,,,,,,,,,,,,,,,,
952,0,0.0524357,0.0310977,1.60437,235.538,-1211.44,83.449,,,,,,,,,,,,,,,,,,
953,0,0.0502132,0.0280207,1.59799,235.214,-1211.47,83.3341,,,,,,,,,,,,,,,,,,
954,0,0.0482757,0.0251221,1.59108,234.871,-1211.51,83.3731,,,,,,,,,,,,,,,,,,
955,0,0.0651831,0.0369795,1.58418,234.625,-1211.29,83.0192,,,,,,,,,,,,,,,,,,
956,0,0.0719149,0.0418694,1.57587,234.239,-1211.23,82.855,,,,,,,,,,,,,,,,,,
957,0,0.0620414,0.0336344,1.56702,233.813,-1211.3,82.9035,,,,,,,,,,,,,,,,,,
958,0,0.0647653,0.035074,1.55762,233.352,-1211.2,82.9263,,,,,,,,,,,,,,,,,,
959,0,0.0646778,0.0352633,1.5468,232.993,-1211.03,83.0186,,,,,,,,,,,,,,,,,,
960,0,0.0628065,0.0359562,1.53528,232.504,-1210.75,83.1918,,,,,,,,,,,,,,,,,,
961,0,0.0392322,0.0204959,1.52201,231.947,-1210.89,83.8415,,,,,,,,,,,,,,,,,,
962,0,0.0505584,0.0282686,1.50898,231.462,-1210.76,83.6187,,,,,,,,,,,,,,,,,,
963,0,0.0658278,0.0391233,1.49768,231.136,-1210.42,83.1854,,,,,,,,,,,,,,,,,,
964,0,0.0722396,0.0418162,1.48634,230.737,-1210.23,82.9159,,,,,,,,,,,,,,,,,,
965,0,0.0667006,0.0368523,1.47344,230.133,-1210.15,83.0164,,,,,,,,,,,,,,,,,,
966,0,0.0551293,0.0297115,1.45844,229.527,-1210.26,83.3525,,,,,,,,,,,,,,,,,,
967,0,0.0379918,0.0183804,1.4441,228.894,-1210.54,83.9141,,,,,,,,,,,,,,,,,,
968,0,0.0580081,0.0304804,1.43222,228.682,-1210.11,83.4533,,,,,,,,,,,,,,,,,,
969,0,0.0490717,0.0238523,1.41721,228.067,-1210.03,83.6591,,,,,,,,,,,,,,,,,,
970,0,0.0541123,0.0265019,1.40204,228.026,-1209.82,83.4493,,,,,,,,,,,,,,,,,,
971,0,0.0464881,0.0233012,1.38763,227.698,-1209.46,83.4781,,,,,,,,,,,,,,,,,,
972,0,0.0619457,0.031709,1.37534,227.385,-1209.06,83.4553,,,,,,,,,,,,,,,,,,
973,0,0.0465521,0.0229086,1.35971,226.734,-1208.72,83.7937,,,,,,,,,,,,,,,,,,
974,0,0.0494854,0.0251229,1.34388,226.015,-1208.28,83.7836,,,,,,,,,,,,,,,,,,
975,0,0.0348983,0.0141812,1.33011,225.189,-1208.44,84.0549,,,,,,,,,,,,,,,,,,
976,0,0.0474586,0.020234,1.31727,224.724,-1208.38,83.6693,,,,,,,,,,,,,,,,,,
977,0,0.0441637,0.0170721,1.30596,224.306,-1208.24,83.6836,,,,,,,,,,,,,,,,,,
978,0,0.0277617,0.00935035,1.29493,224.131,-1208.28,84.1442,,,,,,,,,,,,,,,,,,
979,0,0.0229708,0.00923742,1.2841,224.094,-1208.21,84.4102,,,,,,,,,,,,,,,,,,
980,0,0.0206689,0.00876203,1.27393,224.01,-1208.1,84.5813,,,,,,,,,,,,,,,,,,
981,0,0.0254651,0.0104384,1.26573,223.796,-1207.95,84.5628,,,,,,,,,,,,,,,,,,
982,0,0.0646014,0.0327475,1.25835,223.672,-1207.29,83.5092,,,,,,,,,,,,,,,,,,
983,0,0.0557006,0.0231295,1.25459,223.441,-1207.35,83.5562,,,,,,,,,,,,,,,,,,
984,0,0.0493468,0.0195749,1.25045,223.265,-1207.52,83.7087,,,,,,,,,,,,,,,,,,
985,0,0.0408966,0.0171125,1.24595,222.891,-1207.93,84.2744,,,,,,,,,,,,,,,,,,
986,0,0.0343391,0.013892,1.24302,222.818,-1208.06,84.3624,,,,,,,,,,,,,,,,,,
987,0,0.0405729,0.0174237,1.24107,222.718,-1208.1,84.2738,,,,,,,,,,,,,,,,,,
988,0,0.0335051,0.0133126,1.24007,222.697,-1208.23,84.303,,,,,,,,,,,,,,,,,,
989,0,0.0385729,0.0156741,1.23947,222.613,-1208.28,84.2235,,,,,,,,,,,,,,,,,,
990,0,0.0388922,0.0157196,1.23949,222.606,-1208.32,84.2065,,,,,,,,,,,,,,,,,,
991,0,0.0372988,0.0149511,1.23956,222.603,-1208.28,84.2349,,,,,,,,,,,,,,,,,,
992,0,0.0353866,0.0145187,1.2399,222.673,-1208.24,84.3148,,,,,,,,,,,,,,,,,,
993,0,0.0373894,0.0158253,1.23955,222.651,-1208.16,84.2945,,,,,,,,,,,,,,,,,,
994,0,0.0381644,0.0161026,1.23965,222.678,-1208.13,84.2642,,,,,,,,,,,,,,,,,,
995,0,0.0335865,0.013562,1.23999,222.724,-1208.19,84.3126,,,,,,,,,,,,,,,,,,
996,0,0.0381838,0.0156475,1.2396,222.682,-1208.19,84.2073,,,,,,,,,,,,,,,,,,
997,0,0.033831,0.0133556,1.24003,222.696,-1208.2,84.2889,,,,,,,,,,,,,,,,,,
998,0,0.0334269,0.0135016,1.23993,222.688,-1208.21,84.3182,,,,,,,,,,,,,,,,,,
999,0,0.0335759,0.0137342,1.23981,222.717,-1208.2,84.3209,,,,,,,,,,,,,,,,,,
1000,0,0.0381156,0.0159905,1.23967,222.668,-1208.16,84.2196,,,,,,,,,,,,,,,,,,
1001,0,0.0343041,0.0137936,1.23983,222.663,-1208.2,84.3006,,,,,,,,,,,,,,,,,,
1002,0,0.0358589,0.0148173,1.23978,222.674,-1208.19,84.2858,,,,,,,,,,,,,,,,,,
1003,0,0.0337503,0.0135799,1.23996,222.701,-1208.21,84.3028,,,,,,,,,,,,,,,,,,
1004,0,0.0346432,0.0139493,1.23992,222.696,-1208.17,84.2682,,,,,,,,,,,,,,,,,,
1005,0,0.0379652,0.0156842,1.2397,222.644,-1208.18,84.2553,,,,,,,,,,,,,,,,,,
1006,0,0.0309037,0.0120737,1.23992,222.687,-1208.21,84.344,,,,,,,,,,,,,,,,,,
1007,0,0.0387575,0.0160184,1.23966,222.66,-1208.17,84.2309,,,,,,,,,,,,,,,,,,
1008,0,0.0321099,0.0124852,1.24007,222.68,-1208.2,84.3421,,,,,,,,,,,,,,,,,,
1009,0,0.0330125,0.0134869,1.23988,222.707,-1208.19,84.3263,,,,,,,,,,,,,,,,,,
1010,0,0.0354119,0.0144601,1.23988,222.709,-1208.19,84.2951,,,,,,,,,,,,,,,,,,
1011,0,0.0340375,0.0138363,1.23981,222.709,-1208.21,84.2994,,,,,,,,,,,,,,,,,,
1012,0,0.0331172,0.0131818,1.23978,222.708,-1208.19,84.2609,,,,,,,,,,,,,,,,,,
1013,0,0.0340159,0.0135523,1.23982,222.695,-1208.2,84.2741,,,,,,,,,,,,,,,,,,
1014,0,0.0373576,0.0154025,1.23961,222.675,-1208.18,84.2414,,,,,,,,,,,,,,,,,,
1015,0,0.0321426,0.0126826,1.24002,222.691,-1208.17,84.3368,,,,,,,,,,,,,,,,,,
1016,0,0.0336766,0.0136062,1.24013,222.706,-1208.18,84.3099,,,,,,,,,,,,,,,,,,
1017,0,0.031746,0.0125118,1.23979,222.713,-1208.17,84.3204,,,,,,,,,,,,,,,,,,
1018,0,0.0340601,0.0134657,1.24036,222.819,-1207.98,84.2516,,,,,,,,,,,,,,,,,,
1019,0,0.0296976,0.0117645,1.23935,222.646,-1208.19,84.3919,,,,,,,,,,,,,,,,,,
1020,0,0.0316399,0.0128944,1.24009,222.725,-1208.08,84.4106,,,,,,,,,,,,,,,,,,
1021,0,0.0307118,0.0120514,1.23964,222.671,-1208.19,84.3355,,,,,,,,,,,,,,,,,,
1022,0,0.0318872,0.0125256,1.2397,222.643,-1208.21,84.3506,,,,,,,,,,,,,,,,,,
1023,0,0.0316785,0.0126772,1.23937,222.633,-1208.19,84.3325,,,,,,,,,,,,,,,,,,
1024,0,0.0336973,0.0132579,1.23928,222.593,-1208.19,84.2448,,,,,,,,,,,,,,,,,,
1025,0,0.033333,0.0133241,1.23967,222.624,-1208.17,84.3215,,,,,,,,,,,,,,,,,,
1026,0,0.0313997,0.0127098,1.23944,222.638,-1208.18,84.341,,,,,,,,,,,,,,,,,,
1027,0,0.0329281,0.0135735,1.23918,222.632,-1208.17,84.3148,,,,,,,,,,,,,,,,,,
1028,0,0.0325141,0.0130458,1.23955,222.638,-1208.2,84.3309,,,,,,,,,,,,,,,,,,
1029,0,0.0344847,0.0137878,1.23896,222.592,-1208.17,84.2573,,,,,,,,,,,,,,,,,,
1030,0,0.0368589,0.0152942,1.23917,222.604,-1208.19,84.2542,,,,,,,,,,,,,,,,,,
1031,0,0.0336415,0.0139424,1.23934,222.628,-1208.18,84.331,,,,,,,,,,,,,,,,,,
1032,0,0.033276,0.0135159,1.23961,222.638,-1208.18,84.3516,,,,,,,,,,,,,,,,,,
1033,0,0.0313085,0.0126438,1.23945,222.635,-1208.2,84.3725,,,,,,,,,,,,,,,,,,
1034,0,0.0358673,0.0147699,1.23898,222.63,-1208.17,84.2378,,,,,,,,,,,,,,,,,,
1035,0,0.0319222,0.0125988,1.2396,222.628,-1208.2,84.3261,,,,,,,,,,,,,,,,,,
1036,0,0.0318469,0.0129824,1.23932,222.616,-1208.19,84.3524,,,,,,,,,,,,,,,,,,
1037,0,0.0323474,0.0131423,1.23928,222.626,-1208.17,84.3392,,,,,,,,,,,,,,,,,,
1038,0,0.032273,0.0128607,1.23954,222.637,-1208.18,84.3233,,,,,,,,,,,,,,,,,,
1039,0,0.0299773,0.0117101,1.23936,222.629,-1208.19,84.3293,,,,,,,,,,,,,,,,,,
1040,0,0.0317505,0.0125476,1.23948,222.658,-1208.19,84.285,,,,,,,,,,,,,,,,,,
1041,0,0.0342774,0.0139378,1.23981,222.718,-1208.2,84.2844,,,,,,,,,,,,,,,,,,
1042,0,0.0380357,0.0158484,1.23943,222.659,-1208.16,84.2083,,,,,,,,,,,,,,,,,,
1043,0,0.0345467,0.0140115,1.23997,222.676,-1208.19,84.3081,,,,,,,,,,,,,,,,,,
1044,0,0.0345362,0.013936,1.23993,222.687,-1208.18,84.2984,,,,,,,,,,,,,,,,,,
1045,0,0.0379178,0.0156955,1.23954,222.654,-1208.17,84.2074,,,,,,,,,,,,,,,,,,
1046,0,0.032707,0.0128523,1.23988,222.689,-1208.19,84.2788,,,,,,,,,,,,,,,,,,
1047,0,0.0347713,0.0139801,1.23978,222.697,-1208.19,84.2842,,,,,,,,,,,,,,,,,,
1048,0,0.0357292,0.0144789,1.24033,222.81,-1208,84.2646,,,,,,,,,,,,,,,,,,
1049,0,0.0363583,0.014825,1.24042,222.821,-1207.99,84.2502,,,,,,,,,,,,,,,,,,
1050,0,0.0376101,0.0153657,1.24039,222.819,-1208,84.21,,,,,,,,,,,,,,,,,,
1051,0,0.0315376,0.0125017,1.23956,222.694,-1208.2,84.274,,,,,,,,,,,,,,,,,,
1052,0,0.0381052,0.0156482,1.23969,222.674,-1208.17,84.1986,,,,,,,,,,,,,,,,,,
1053,0,0.0381781,0.0157387,1.23978,222.672,-1208.16,84.2188,,,,,,,,,,,,,,,,,,
1054,0,0.038217,0.0160183,1.23956,222.701,-1208.18,84.1923,,,,,,,,,,,,,,,,,,
1055,0,0.036988,0.0151058,1.23963,222.683,-1208.18,84.1759,,,,,,,,,,,,,,,,,,
1056,0,0.0343593,0.0141802,1.23973,222.715,-1208.21,84.2712,,,,,,,,,,,,,,,,,,
1057,0,0.0338084,0.0136058,1.23988,222.694,-1208.2,84.2939,,,,,,,,,,,,,,,,,,
1058,0,0.0339701,0.0139326,1.23973,222.685,-1208.19,84.3041,,,,,,,,,,,,,,,,,,
1059,0,0.0336323,0.0136265,1.23992,222.699,-1208.19,84.3005,,,,,,,,,,,,,,,,,,
1060,0,0.0347075,0.0139053,1.24009,222.69,-1208.18,84.2713,,,,,,,,,,,,,,,,,,
1061,0,0.0352662,0.014663,1.23983,222.699,-1208.21,84.2784,,,,,,,,,,,,,,,,,,
1062,0,0.038932,0.0161048,1.23967,222.659,-1208.16,84.1855,,,,,,,,,,,,,,,,,,
1063,0,0.0307219,0.0116923,1.23994,222.687,-1208.2,84.2959,,,,,,,,,,,,,,,,,,
1064,0,0.0338024,0.0138314,1.2399,222.698,-1208.2,84.2883,,,,,,,,,,,,,,,,,,
1065,0,0.0391674,0.0164036,1.23969,222.659,-1208.16,84.2245,,,,,,,,,,,,,,,,,,
1066,0,0.038442,0.0158588,1.2396,222.671,-1208.16,84.1861,,,,,,,,,,,,,,,,,,
1067,0,0.0345126,0.0141368,1.2399,222.686,-1208.21,84.261,,,,,,,,,,,,,,,,,,
1068,0,0.0342764,0.0138733,1.23989,222.711,-1208.21,84.2768,,,,,,,,,,,,,,,,,,
1069,0,0.0336632,0.0137116,1.23972,222.691,-1208.2,84.2936,,,,,,,,,,,,,,,,,,
1070,0,0.0345387,0.0141638,1.23982,222.701,-1208.19,84.2773,,,,,,,,,,,,,,,,,,
1071,0,0.0352738,0.0147379,1.23997,222.675,-1208.19,84.2903,,,,,,,,,,,,,,,,,,
1072,0,0.0332868,0.0132045,1.23987,222.658,-1208.19,84.2961,,,,,,,,,,,,,,,,,,
1073,0,0.0338671,0.0136865,1.23968,222.667,-1208.2,84.2748,,,,,,,,,,,,,,,,,,
1074,0,0.0381793,0.0158926,1.23967,222.65,-1208.18,84.2061,,,,,,,,,,,,,,,,,,
1075,0,0.0417156,0.0174915,1.24006,222.783,-1207.97,84.1673,,,,,,,,,,,,,,,,,,
1076,0,0.0277146,0.0110416,1.23951,222.637,-1208.28,84.4127,,,,,,,,,,,,,,,,,,
1077,0,0.0397649,0.0169025,1.23954,222.661,-1208.19,84.2093,,,,,,,,,,,,,,,,,,
1078,0,0.0384155,0.0159588,1.23968,222.661,-1208.17,84.198,,,,,,,,,,,,,,,,,,
1079,0,0.034064,0.0136572,1.23985,222.698,-1208.2,84.2836,,,,,,,,,,,,,,,,,,
1080,0,0.0329266,0.0129386,1.23989,222.731,-1208.2,84.2674,,,,,,,,,,,,,,,,,,
1081,0,0.0386547,0.0162407,1.23954,222.636,-1208.16,84.2059,,,,,,,,,,,,,,,,,,
1082,0,0.0347152,0.0142114,1.23977,222.701,-1208.19,84.2741,,,,,,,,,,,,,,,,,,
1083,0,0.0342365,0.0137431,1.24007,222.691,-1208.19,84.3068,,,,,,,,,,,,,,,,,,
1084,0,0.040769,0.0171562,1.24021,222.763,-1207.97,84.1579,,,,,,,,,,,,,,,,,,
1085,0,0.0329119,0.0132432,1.23982,222.693,-1208.21,84.2855,,,,,,,,,,,,,,,,,,
1086,0,0.0371417,0.0150594,1.23979,222.646,-1208.16,84.1871,,,,,,,,,,,,,,,,,,
1087,0,0.0328124,0.013113,1.23977,222.693,-1208.19,84.2775,,,,,,,,,,,,,,,,,,
1088,0,0.0365937,0.0148818,1.23946,222.686,-1208.18,84.1803,,,,,,,,,,,,,,,,,,
1089,0,0.0325611,0.0126717,1.23994,222.697,-1208.19,84.2815,,,,,,,,,,,,,,,,,,
1090,0,0.0327625,0.013107,1.23992,222.7,-1208.21,84.2913,,,,,,,,,,,,,,,,,,
1091,0,0.0380117,0.0158679,1.23951,222.648,-1208.17,84.2151,,,,,,,,,,,,,,,,,,
1092,0,0.0381758,0.015886,1.2396,222.65,-1208.18,84.2203,,,,,,,,,,,,,,,,,,
1093,0,0.0377317,0.0153626,1.23963,222.681,-1208.17,84.2055,,,,,,,,,,,,,,,,,,
1094,0,0.0385077,0.0162004,1.23953,222.674,-1208.17,84.1949,,,,,,,,,,,,,,,,,,
1095,0,0.0352387,0.0144338,1.23995,222.678,-1208.2,84.2725,,,,,,,,,,,,,,,,,,
1096,0,0.0350492,0.0145039,1.23978,222.703,-1208.2,84.2665,,,,,,,,,,,,,,,,,,
1097,0,0.0348202,0.0142555,1.23987,222.693,-1208.19,84.267,,,,,,,,,,,,,,,,,,
1098,0,0.0337847,0.0137504,1.23976,222.7,-1208.2,84.2988,,,,,,,,,,,,,,,,,,
1099,0,0.032805,0.0132469,1.23985,222.701,-1208.19,84.2493,,,,,,,,,,,,,,,,,,
1100,0,0.0376055,0.0155646,1.23966,222.673,-1208.18,84.2021,,,,,,,,,,,,,,,,,,
1101,0,0.0338419,0.0134102,1.23997,222.686,-1208.2,84.2621,,,,,,,,,,,,,,,,,,
1102,0,0.0313344,0.0121921,1.23978,222.697,-1208.2,84.2676,,,,,,,,,,,,,,,,,,
1103,0,0.0379111,0.0159498,1.2395,222.675,-1208.18,84.1937,,,,,,,,,,,,,,,,,,
1104,0,0.034894,0.0142321,1.23978,222.691,-1208.21,84.2658,,,,,,,,,,,,,,,,,,
1105,0,0.0349001,0.0143166,1.24,222.684,-1208.2,84.2835,,,,,,,,,,,,,,,,,,
1106,0,0.0336136,0.0136154,1.23989,222.678,-1208.2,84.2841,,,,,,,,,,,,,,,,,,
1107,0,0.0337873,0.0137229,1.23997,222.699,-1208.19,84.3063,,,,,,,,,,,,,,,,,,
1108,0,0.0339858,0.0137512,1.23998,222.687,-1208.2,84.31,,,,,,,,,,,,,,,,,,
1109,0,0.0349854,0.0142673,1.23987,222.723,-1208.19,84.2519,,,,,,,,,,,,,,,,,,
1110,0,0.0349623,0.014229,1.23982,222.694,-1208.19,84.2633,,,,,,,,,,,,,,,,,,
1111,0,0.0324884,0.00994605,1.2396,222.687,-1208.26,84.423,,,,,,,,,,,,,,,,,,
1112,0,0.0159804,0.00432329,1.23895,222.509,-1208.32,84.6166,,,,,,,,,,,,,,,,,,
1113,0,0.0336686,0.0133459,1.23983,222.688,-1208.19,84.2654,,,,,,,,,,,,,,,,,,
1114,0,0.0380938,0.0157035,1.23967,222.676,-1208.17,84.2037,,,,,,,,,,,,,,,,,,
1115,0,0.0337275,0.0136621,1.23975,222.704,-1208.19,84.2756,,,,,,,,,,,,,,,,,,
1116,0,0.037901,0.0156494,1.23971,222.659,-1208.18,84.1794,,,,,,,,,,,,,,,,,,
1117,0,0.0342448,0.0136401,1.24015,222.796,-1208.01,84.223,,,,,,,,,,,,,,,,,,
1118,0,0.0371426,0.0152393,1.23951,222.662,-1208.18,84.1952,,,,,,,,,,,,,,,,,,
1119,0,0.0395233,0.016704,1.23952,222.654,-1208.16,84.2041,,,,,,,,,,,,,,,,,,
1120,0,0.0341146,0.0139285,1.2398,222.684,-1208.18,84.2833,,,,,,,,,,,,,,,,,,
1121,0,0.0374798,0.015492,1.23964,222.662,-1208.18,84.2097,,,,,,,,,,,,,,,,,,
1122,0,0.0335483,0.0134122,1.23989,222.705,-1208.21,84.2525,,,,,,,,,,,,,,,,,,
1123,0,0.0373353,0.0154999,1.23959,222.66,-1208.18,84.2048,,,,,,,,,,,,,,,,,,
1124,0,0.0384423,0.0160209,1.23972,222.667,-1208.16,84.1853,,,,,,,,,,,,,,,,,,
1125,0,0.0332166,0.0133153,1.23989,222.708,-1208.19,84.2939,,,,,,,,,,,,,,,,,,
1126,0,0.0379167,0.0158239,1.23951,222.693,-1208.16,84.1941,,,,,,,,,,,,,,,,,,
1127,0,0.0351975,0.0144219,1.23983,222.674,-1208.18,84.2675,,,,,,,,,,,,,,,,,,
1128,0,0.0384869,0.0160255,1.2396,222.667,-1208.18,84.1911,,,,,,,,,,,,,,,,,,
1129,0,0.0371757,0.015203,1.2395,222.653,-1208.19,84.1917,,,,,,,,,,,,,,,,,,
1130,0,0.0337925,0.0135255,1.23997,222.69,-1208.19,84.2813,,,,,,,,,,,,,,,,,,
1131,0,0.0356442,0.0147182,1.23986,222.689,-1208.2,84.2667,,,,,,,,,,,,,,,,,,
1132,0,0.034551,0.0142195,1.23984,222.713,-1208.21,84.2672,,,,,,,,,,,,,,,,,,
1133,0,0.0353841,0.0145099,1.23978,222.693,-1208.2,84.2404,,,,,,,,,,,,,,,,,,
1134,0,0.0375256,0.0154046,1.23949,222.666,-1208.18,84.1506,,,,,,,,,,,,,,,,,,
1135,0,0.0388677,0.0162705,1.23962,222.67,-1208.17,84.1952,,,,,,,,,,,,,,,,,,
1136,0,0.0322791,0.0129993,1.2398,222.719,-1208.21,84.303,,,,,,,,,,,,,,,,,,
1137,0,0.0343076,0.0143686,1.23978,222.677,-1208.19,84.3207,,,,,,,,,,,,,,,,,,
1138,0,0.0328587,0.0129265,1.23999,222.681,-1208.18,84.2729,,,,,,,,,,,,,,,,,,
1139,0,0.0380865,0.0157362,1.23964,222.674,-1208.19,84.1926,,,,,,,,,,,,,,,,,,
1140,0,0.0327696,0.0131399,1.23994,222.699,-1208.21,84.2706,,,,,,,,,,,,,,,,,,
1141,0,0.0381977,0.0158944,1.23961,222.648,-1208.15,84.2065,,,,,,,,,,,,,,,,,,
1142,0,0.0378367,0.0154286,1.23977,222.696,-1208.16,84.1881,,,,,,,,,,,,,,,,,,
1143,0,0.0334687,0.0131751,1.24,222.7,-1208.19,84.2758,,,,,,,,,,,,,,,,,,
1144,0,0.0347948,0.0143599,1.23973,222.695,-1208.2,84.257,,,,,,,,,,,,,,,,,,
1145,0,0.0331313,0.0129804,1.23984,222.689,-1208.2,84.2355,,,,,,,,,,,,,,,,,,
1146,0,0.0327374,0.0129154,1.24005,222.702,-1208.19,84.2629,,,,,,,,,,,,,,,,,,
1147,0,0.0336319,0.0137083,1.23985,222.696,-1208.19,84.2783,,,,,,,,,,,,,,,,,,
1148,0,0.0344832,0.0142085,1.23982,222.679,-1208.19,84.2871,,,,,,,,,,,,,,,,,,
1149,0,0.0336197,0.0136901,1.23985,222.695,-1208.19,84.2583,,,,,,,,,,,,,,,,,,
1150,0,0.0353176,0.0144046,1.24037,222.818,-1208,84.2265,,,,,,,,,,,,,,,,,,
1151,0,0.0370317,0.0149193,1.23971,222.667,-1208.16,84.1743,,,,,,,,,,,,,,,,,,
1152,0,0.0372824,0.0153735,1.23967,222.644,-1208.17,84.1995,,,,,,,,,,,,,,,,,,
1153,0,0.0333573,0.0132393,1.23996,222.696,-1208.19,84.2809,,,,,,,,,,,,,,,,,,
1154,0,0.0338764,0.0135672,1.23975,222.703,-1208.2,84.2658,,,,,,,,,,,,,,,,,,
1155,0,0.0351044,0.0145054,1.23989,222.715,-1208.18,84.2403,,,,,,,,,,,,,,,,,,
1156,0,0.0328889,0.0128705,1.23997,222.714,-1208.21,84.267,,,,,,,,,,,,,,,,,,
1157,0,0.0321229,0.012455,1.23991,222.717,-1208.22,84.2897,,,,,,,,,,,,,,,,,,
1158,0,0.0341623,0.0135822,1.24003,222.68,-1208.18,84.268,,,,,,,,,,,,,,,,,,
1159,0,0.0353273,0.0146034,1.23984,222.7,-1208.21,84.2656,,,,,,,,,,,,,,,,,,
1160,0,0.0339521,0.0137487,1.23958,222.646,-1208.2,84.2471,,,,,,,,,,,,,,,,,,
1161,0,0.0389416,0.0163764,1.23967,222.674,-1208.18,84.1738,,,,,,,,,,,,,,,,,,
1162,0,0.0384945,0.0159068,1.23948,222.639,-1208.15,84.1839,,,,,,,,,,,,,,,,,,
1163,0,0.0326755,0.0131097,1.23975,222.69,-1208.21,84.2968,,,,,,,,,,,,,,,,,,
1164,0,0.0345717,0.0142307,1.23977,222.683,-1208.19,84.2721,,,,,,,,,,,,,,,,,,
1165,0,0.0401738,0.0167842,1.24009,222.777,-1207.98,84.1433,,,,,,,,,,,,,,,,,,
1166,0,0.0367014,0.0149445,1.23956,222.655,-1208.18,84.2081,,,,,,,,,,,,,,,,,,
1167,0,0.0333511,0.0134146,1.23976,222.692,-1208.19,84.2556,,,,,,,,,,,,,,,,,,
1168,0,0.0313555,0.01206,1.23991,222.697,-1208.19,84.2801,,,,,,,,,,,,,,,,,,
1169,0,0.0343321,0.0136548,1.23998,222.696,-1208.19,84.2561,,,,,,,,,,,,,,,,,,
1170,0,0.0345558,0.0141263,1.23998,222.711,-1208.2,84.2567,,,,,,,,,,,,,,,,,,
1171,0,0.0384586,0.0159824,1.23973,222.651,-1208.18,84.1855,,,,,,,,,,,,,,,,,,
1172,0,0.0345295,0.014104,1.23984,222.691,-1208.19,84.245,,,,,,,,,,,,,,,,,,
1173,0,0.0341477,0.0139092,1.23984,222.694,-1208.21,84.2674,,,,,,,,,,,,,,,,,,
1174,0,0.0361646,0.0145022,1.23965,222.695,-1208.18,84.1665,,,,,,,,,,,,,,,,,,
1175,0,0.037344,0.0153305,1.23948,222.647,-1208.18,84.2013,,,,,,,,,,,,,,,,,,
1176,0,0.0327852,0.0130059,1.23996,222.696,-1208.2,84.2692,,,,,,,,,,,,,,,,,,
1177,0,0.0381316,0.0156145,1.23966,222.667,-1208.17,84.1759,,,,,,,,,,,,,,,,,,
1178,0,0.0342663,0.013775,1.23984,222.71,-1208.19,84.2306,,,,,,,,,,,,,,,,,,
1179,0,0.0345099,0.0141033,1.23964,222.717,-1208.19,84.2316,,,,,,,,,,,,,,,,,,
1180,0,0.0307226,0.0117401,1.23976,222.71,-1208.2,84.284,,,,,,,,,,,,,,,,,,
1181,0,0.0334805,0.0135824,1.23976,222.675,-1208.2,84.286,,,,,,,,,,,,,,,,,,
1182,0,0.0350868,0.0143747,1.23996,222.691,-1208.2,84.2537,,,,,,,,,,,,,,,,,,
1183,0,0.0348175,0.0141558,1.23984,222.696,-1208.19,84.2507,,,,,,,,,,,,,,,,,,
1184,0,0.0358381,0.0148364,1.24,222.694,-1208.19,84.2499,,,,,,,,,,,,,,,,,,
1185,0,0.0347755,0.0142539,1.23983,222.697,-1208.18,84.2436,,,,,,,,,,,,,,,,,,
1186,0,0.0381563,0.0157632,1.23962,222.642,-1208.16,84.1791,,,,,,,,,,,,,,,,,,
1187,0,0.0332786,0.0133896,1.23997,222.705,-1208.22,84.2807,,,,,,,,,,,,,,,,,,
1188,0,0.033902,0.0135955,1.23992,222.697,-1208.22,84.2848,,,,,,,,,,,,,,,,,,
1189,0,0.0343329,0.0141631,1.23972,222.693,-1208.2,84.267,,,,,,,,,,,,,,,,,,
1190,0,0.0380823,0.0156738,1.23974,222.655,-1208.15,84.1972,,,,,,,,,,,,,,,,,,
1191,0,0.0351131,0.0143162,1.23991,222.674,-1208.2,84.2877,,,,,,,,,,,,,,,,,,
1192,0,0.035191,0.0143417,1.23973,222.719,-1208.18,84.221,,,,,,,,,,,,,,,,,,
1193,0,0.0353526,0.0144279,1.24007,222.717,-1208.2,84.2526,,,,,,,,,,,,,,,,,,
1194,0,0.0342576,0.0138135,1.23985,222.672,-1208.19,84.2409,,,,,,,,,,,,,,,,,,
1195,0,0.0345168,0.0137058,1.24006,222.694,-1208.18,84.2415,,,,,,,,,,,,,,,,,,
1196,0,0.033408,0.0133628,1.2398,222.709,-1208.21,84.2881,,,,,,,,,,,,,,,,,,
1197,0,0.0346283,0.0139665,1.24006,222.679,-1208.18,84.2636,,,,,,,,,,,,,,,,,,
1198,0,0.0325591,0.0128843,1.23989,222.698,-1208.2,84.2732,,,,,,,,,,,,,,,,,,
1199,0,0.037637,0.0153507,1.2395,222.668,-1208.16,84.178,,,,,,,,,,,,,,,,,,
