Objects
100
,,Global Angle antbot:antbot,,,,,,Global Angle fw450_1:fw450_1,,,,,,Global Angle qav250_1:qav250_1,,,,,,Global Angle qav400:qav400,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
885,0,0.0237198,-0.0143602,3.6153,953.06,-740.279,79.7486,,,,,,,,,,,,,,,,,,
886,0,0.0316997,-0.046943,3.61314,953.175,-740.162,79.5505,,,,,,,,,,,,,,,,,,
887,0,0.0310481,-0.0446605,3.61246,953.226,-740.13,79.5642,,,,,,,,,,,,,,,,,,
888,0,0.0305933,-0.0459744,3.61261,953.234,-740.156,79.6279,,,,,,,,,,,,,,,,,,
889,0,0.0308791,-0.053991,3.61206,953.217,-740.292,79.7073,,,,,,,,,,,,,,,,,,
890,0,0.0299943,-0.0447843,3.61279,953.168,-740.227,79.5928,,,,,,,,,,,,,,,,,,
891,0,0.0300676,-0.0536817,3.61218,953.165,-740.322,79.7235,,,,,,,,,,,,,,,,,,
892,0,0.0284339,-0.0195884,3.61187,953.221,-740.416,79.3234,,,,,,,,,,,,,,,,,,
893,0,0.0284334,-0.0189188,3.61185,953.243,-740.404,79.3361,,,,,,,,,,,,,,,,,,
894,0,0.0287485,-0.0193671,3.61193,953.243,-740.385,79.2933,,,,,,,,,,,,,,,,,,
895,0,0.0288906,-0.0262787,3.61133,953.277,-740.485,79.3839,,,,,,,,,,,,,,,,,,
896,0,0.0284564,-0.0189216,3.61175,953.232,-740.414,79.3143,,,,,,,,,,,,,,,,,,
897,0,0.0286367,-0.0265011,3.61128,953.26,-740.481,79.4275,,,,,,,,,,,,,,,,,,
898,0,0.0281218,-0.0187648,3.61186,953.234,-740.406,79.3388,,,,,,,,,,,,,,,,,,
899,0,0.0286087,-0.0256658,3.61132,953.274,-740.466,79.3842,,,,,,,,,,,,,,,,,,
900,0,0.0284873,-0.0183237,3.61199,953.241,-740.425,79.3166,,,,,,,,,,,,,,,,,,
901,0,0.0285571,-0.0185127,3.6119,953.235,-740.408,79.3229,,,,,,,,,,,,,,,,,,
902,0,0.0281518,-0.0179141,3.61205,953.232,-740.41,79.3489,,,,,,,,,,,,,,,,,,
903,0,0.0275274,-0.0157127,3.61188,953.232,-740.432,79.3413,,,,,,,,,,,,,,,,,,
904,0,0.0284068,-0.0205666,3.61183,953.239,-740.43,79.308,,,,,,,,,,,,,,,,,,
905,0,0.0282378,-0.0162964,3.61191,953.259,-740.399,79.2781,,,,,,,,,,,,,,,,,,
906,0,0.0285279,-0.019362,3.61184,953.237,-740.377,79.292,,,,,,,,,,,,,,,,,,
907,0,0.0287633,-0.0196497,3.61178,953.235,-740.421,79.3134,,,,,,,,,,,,,,,,,,
908,0,0.0205682,0.0141825,3.61159,953.2,-740.52,79.4728,,,,,,,,,,,,,,,,,,
909,0,0.0282394,-0.0188901,3.61196,953.226,-740.413,79.3084,,,,,,,,,,,,,,,,,,
910,0,0.0280518,-0.0176604,3.61188,953.246,-740.4,79.3103,,,,,,,,,,,,,,,,,,
911,0,0.0287175,-0.0204632,3.61196,953.249,-740.399,79.3161,,,,,,,,,,,,,,,,,,
912,0,0.0285688,-0.0199518,3.61181,953.247,-740.412,79.32,,,,,,,,,,,,,,,,,,
913,0,0.0286056,-0.0194704,3.61186,953.239,-740.396,79.2952,,,,,,,,,,,,,,,,,,
914,0,0.0283298,-0.0184597,3.61193,953.219,-740.418,79.3173,,,,,,,,,,,,,,,,,,
915,0,0.0284571,-0.0197474,3.61202,953.23,-740.412,79.3266,,,,,,,,,,,,,,,,,,
916,0,0.028527,-0.0196834,3.61192,953.25,-740.384,79.3047,,,,,,,,,,,,,,,,,,
917,0,0.0289237,-0.0209307,3.61178,953.251,-740.416,79.2931,,,,,,,,,,,,,,,,,,
918,0,0.0280673,-0.0183075,3.61197,953.235,-740.418,79.304,,,,,,,,,,,,,,,,,,
919,0,0.0282642,-0.018371,3.61188,953.24,-740.402,79.2967,,,,,,,,,,,,,,,,,,
920,0,0.0278285,-0.0175608,3.61185,953.264,-740.407,79.2961,,,,,,,,,,,,,,,,,,
921,0,0.0284199,-0.0189288,3.61193,953.229,-740.419,79.2885,,,,,,,,,,,,,,,,,,
922,0,0.0214157,0.0104269,3.61162,953.192,-740.538,79.4902,,,,,,,,,,,,,,,,,,
923,0,0.0283574,-0.0190583,3.61193,953.24,-740.424,79.3052,,,,,,,,,,,,,,,,,,
924,0,0.0284033,-0.0189714,3.61201,953.246,-740.405,79.2955,,,,,,,,,,,,,,,,,,
925,0,0.0285254,-0.0191374,3.61192,953.245,-740.415,79.2846,,,,,,,,,,,,,,,,,,
926,0,0.0282023,-0.0202795,3.61189,953.233,-740.411,79.2952,,,,,,,,,,,,,,,,,,
927,0,0.0280556,-0.0156144,3.61205,953.253,-740.426,79.2851,,,,,,,,,,,,,,,,,,
928,0,0.0287955,-0.0205553,3.61182,953.254,-740.411,79.3001,,,,,,,,,,,,,,,,,,
929,0,0.0280878,-0.0173186,3.61192,953.216,-740.408,79.2881,,,,,,,,,,,,,,,,,,
930,0,0.0277606,-0.0174447,3.61182,953.231,-740.406,79.2886,,,,,,,,,,,,,,,,,,
931,0,0.0285662,-0.019456,3.61187,953.24,-740.406,79.2742,,,,,,,,,,,,,,,,,,
932,0,0.0278924,-0.0165276,3.61191,953.235,-740.396,79.2899,,,,,,,,,,,,,,,,,,
933,0,0.0285952,-0.0200469,3.61193,953.229,-740.401,79.2902,,,,,,,,,,,,,,,,,,
934,0,0.0202993,0.0145995,3.61166,953.197,-740.552,79.4945,,,,,,,,,,,,,,,,,,
935,0,0.0286911,-0.0197799,3.612,953.238,-740.408,79.3049,,,,,,,,,,,,,,,,,,
936,0,0.0285752,-0.0200036,3.61177,953.228,-740.42,79.299,,,,,,,,,,,,,,,,,,
937,0,0.028168,-0.0189859,3.61202,953.214,-740.419,79.3191,,,,,,,,,,,,,,,,,,
938,0,0.0283732,-0.0185781,3.61203,953.251,-740.429,79.3029,,,,,,,,,,,,,,,,,,
939,0,0.0283139,-0.0185539,3.61181,953.243,-740.412,79.3026,,,,,,,,,,,,,,,,,,
940,0,0.0285269,-0.0199314,3.61179,953.23,-740.404,79.3123,,,,,,,,,,,,,,,,,,
941,0,0.0280134,-0.0181385,3.61206,953.231,-740.398,79.3042,,,,,,,,,,,,,,,,,,
942,0,0.0287352,-0.0215691,3.61176,953.226,-740.419,79.2904,,,,,,,,,,,,,,,,,,
943,0,0.0281793,-0.0180328,3.612,953.243,-740.427,79.2819,,,,,,,,,,,,,,,,,,
944,0,0.0207473,0.0139408,3.61175,953.186,-740.53,79.5061,,,,,,,,,,,,,,,,,,
945,0,0.028092,-0.0203743,3.61175,953.225,-740.405,79.297,,,,,,,,,,,,,,,,,,
946,0,0.0276415,-0.0166168,3.61197,953.236,-740.409,79.2916,,,,,,,,,,,,,,,,,,
947,0,0.0286223,-0.0273576,3.61117,953.264,-740.485,79.3967,,,,,,,,,,,,,,,,,,
948,0,0.028348,-0.0189747,3.6119,953.244,-740.421,79.2925,,,,,,,,,,,,,,,,,,
949,0,0.0279317,-0.0176747,3.61189,953.251,-740.413,79.2868,,,,,,,,,,,,,,,,,,
950,0,0.027918,-0.0171137,3.61209,953.238,-740.407,79.293,,,,,,,,,,,,,,,,,,
951,0,0.0285353,-0.0182865,3.61199,953.242,-740.411,79.2757,,,,,,,,,,,,,,,,,,
952,0,0.0205151,0.013964,3.61164,953.198,-740.54,79.4705,,,,,,,,,,,,,,,,,,
953,0,0.0289705,-0.0228247,3.61197,953.241,-740.428,79.3054,,,,,,,,,,,,,,,,,,
954,0,0.0287959,-0.0272516,3.6112,953.26,-740.483,79.3705,,,,,,,,,,,,,,,,,,
955,0,0.0284759,-0.0194168,3.61185,953.247,-740.414,79.3053,,,,,,,,,,,,,,,,,,
956,0,0.0284926,-0.0190699,3.61176,953.252,-740.422,79.2776,,,,,,,,,,,,,,,,,,
957,0,0.0287677,-0.0194212,3.61191,953.236,-740.394,79.2595,,,,,,,,,,,,,,,,,,
958,0,0.0284753,-0.0198494,3.61201,953.237,-740.414,79.2868,,,,,,,,,,,,,,,,,,
959,0,0.0284473,-0.0191693,3.61206,953.243,-740.419,79.2819,,,,,,,,,,,,,,,,,,
960,0,0.0284283,-0.0203022,3.61197,953.223,-740.41,79.3001,,,,,,,,,,,,,,,,,,
961,0,0.0285666,-0.0192262,3.61182,953.235,-740.411,79.3004,,,,,,,,,,,,,,,,,,
962,0,0.028314,-0.018768,3.61181,953.232,-740.388,79.2719,,,,,,,,,,,,,,,,,,
963,0,0.0281924,-0.0180987,3.612,953.253,-740.391,79.2724,,,,,,,,,,,,,,,,,,
964,0,0.0213448,0.00914644,3.61178,953.199,-740.549,79.4748,,,,,,,,,,,,,,,,,,
965,0,0.0283934,-0.0202275,3.61193,953.233,-740.408,79.2715,,,,,,,,,,,,,,,,,,
966,0,0.0285418,-0.0203818,3.61177,953.225,-740.408,79.2895,,,,,,,,,,,,,,,,,,
967,0,0.0280294,-0.0178273,3.61198,953.231,-740.412,79.294,,,,,,,,,,,,,,,,,,
968,0,0.028009,-0.0182027,3.61194,953.234,-740.426,79.2972,,,,,,,,,,,,,,,,,,
969,0,0.0284653,-0.0194626,3.61195,953.223,-740.41,79.2899,,,,,,,,,,,,,,,,,,
970,0,0.028575,-0.0191198,3.61186,953.24,-740.416,79.2694,,,,,,,,,,,,,,,,,,
971,0,0.0282259,-0.0192404,3.61185,953.236,-740.423,79.2848,,,,,,,,,,,,,,,,,,
972,0,0.0281328,-0.018385,3.61178,953.233,-740.424,79.3122,,,,,,,,,,,,,,,,,,
973,0,0.0279241,-0.0182003,3.61177,953.241,-740.415,79.2869,,,,,,,,,,,,,,,,,,
974,0,0.0206535,0.0135663,3.61166,953.185,-740.525,79.4407,,,,,,,,,,,,,,,,,,
975,0,0.0282639,-0.0203371,3.61185,953.25,-740.419,79.2728,,,,,,,,,,,,,,,,,,
976,0,0.0287339,-0.0203397,3.61196,953.234,-740.4,79.2692,,,,,,,,,,,,,,,,,,
977,0,0.0284748,-0.019114,3.61188,953.227,-740.414,79.2852,,,,,,,,,,,,,,,,,,
978,0,0.0286032,-0.0201192,3.61183,953.235,-740.419,79.2936,,,,,,,,,,,,,,,,,,
979,0,0.0212366,0.00925906,3.61162,953.195,-740.556,79.5063,,,,,,,,,,,,,,,,,,
980,0,0.0206291,0.0118571,3.61169,953.19,-740.548,79.4799,,,,,,,,,,,,,,,,,,
981,0,0.0286191,-0.0206838,3.61182,953.231,-740.401,79.2785,,,,,,,,,,,,,,,,,,
982,0,0.0284348,-0.0191839,3.61206,953.241,-740.416,79.2579,,,,,,,,,,,,,,,,,,
983,0,0.0282082,-0.0189897,3.61188,953.213,-740.404,79.3192,,,,,,,,,,,,,,,,,,
984,0,0.0281341,-0.0185232,3.61175,953.252,-740.414,79.2855,,,,,,,,,,,,,,,,,,
985,0,0.0283237,-0.0187224,3.61173,953.24,-740.397,79.2949,,,,,,,,,,,,,,,,,,
986,0,0.0280118,-0.0173779,3.61187,953.237,-740.42,79.2806,,,,,,,,,,,,,,,,,,
987,0,0.0287416,-0.0252411,3.61147,953.268,-740.5,79.3729,,,,,,,,,,,,,,,,,,
988,0,0.0279393,-0.0174614,3.61189,953.249,-740.397,79.287,,,,,,,,,,,,,,,,,,
989,0,0.028035,-0.0185582,3.61187,953.24,-740.397,79.2654,,,,,,,,,,,,,,,,,,
990,0,0.0282381,-0.0189445,3.61188,953.22,-740.419,79.2856,,,,,,,,,,,,,,,,,,
991,0,0.0283575,-0.0198321,3.61184,953.227,-740.415,79.2878,,,,,,,,,,,,,,,,,,
992,0,0.0282578,-0.0253818,3.61131,953.267,-740.484,79.3535,,,,,,,,,,,,,,,,,,
993,0,0.0287033,-0.0272717,3.61132,953.264,-740.501,79.3736,,,,,,,,,,,,,,,,,,
994,0,0.027609,-0.0158029,3.61197,953.227,-740.426,79.3138,,,,,,,,,,,,,,,,,,
995,0,0.0284589,-0.0266406,3.61121,953.266,-740.487,79.3741,,,,,,,,,,,,,,,,,,
996,0,0.0283526,-0.0185756,3.61203,953.22,-740.409,79.2857,,,,,,,,,,,,,,,,,,
997,0,0.0278866,-0.0157785,3.61192,953.246,-740.416,79.2814,,,,,,,,,,,,,,,,,,
998,0,0.0283438,-0.018847,3.61185,953.233,-740.396,79.2776,,,,,,,,,,,,,,,,,,
999,0,0.0281093,-0.0180384,3.61191,953.235,-740.411,79.2692,,,,,,,,,,,,,,,,,,
1000,0,0.0285812,-0.0199406,3.61192,953.23,-740.413,79.2863,,,,,,,,,,,,,,,,,,
1001,0,0.0284021,-0.019692,3.61173,953.24,-740.42,79.3063,,,,,,,,,,,,,,,,,,
1002,0,0.0277165,-0.0164435,3.61202,953.217,-740.39,79.268,,,,,,,,,,,,,,,,,,
1003,0,0.0275181,-0.0167545,3.61184,953.239,-740.407,79.2861,,,,,,,,,,,,,,,,,,
1004,0,0.0284257,-0.0182705,3.61203,953.247,-740.395,79.2576,,,,,,,,,,,,,,,,,,
1005,0,0.0281777,-0.0176579,3.61195,953.255,-740.407,79.2744,,,,,,,,,,,,,,,,,,
1006,0,0.0282322,-0.0160262,3.61194,953.248,-740.406,79.2654,,,,,,,,,,,,,,,,,,
1007,0,0.0282849,-0.0186894,3.61189,953.235,-740.412,79.2768,,,,,,,,,,,,,,,,,,
1008,0,0.0286089,-0.0202685,3.61187,953.231,-740.426,79.2938,,,,,,,,,,,,,,,,,,
1009,0,0.0279014,-0.0159925,3.61191,953.247,-740.421,79.2842,,,,,,,,,,,,,,,,,,
1010,0,0.028149,-0.0187693,3.61187,953.23,-740.416,79.2974,,,,,,,,,,,,,,,,,,
1011,0,0.0285924,-0.0215673,3.61188,953.22,-740.434,79.2989,,,,,,,,,,,,,,,,,,
1012,0,0.020518,0.0133427,3.61169,953.193,-740.534,79.4651,,,,,,,,,,,,,,,,,,
1013,0,0.0279031,-0.0187763,3.61191,953.218,-740.425,79.3078,,,,,,,,,,,,,,,,,,
1014,0,0.0280947,-0.0185336,3.61183,953.254,-740.407,79.2695,,,,,,,,,,,,,,,,,,
1015,0,0.0282019,-0.0194854,3.6119,953.245,-740.419,79.2803,,,,,,,,,,,,,,,,,,
1016,0,0.0281639,-0.0190374,3.61178,953.233,-740.405,79.2685,,,,,,,,,,,,,,,,,,
1017,0,0.0282317,-0.0184555,3.61194,953.224,-740.398,79.2816,,,,,,,,,,,,,,,,,,
1018,0,0.0281637,-0.0180208,3.61189,953.233,-740.41,79.269,,,,,,,,,,,,,,,,,,
1019,0,0.0280505,-0.0179519,3.6119,953.227,-740.423,79.2906,,,,,,,,,,,,,,,,,,
1020,0,0.0283875,-0.0194044,3.61187,953.223,-740.419,79.2968,,,,,,,,,,,,,,,,,,
1021,0,0.0281209,-0.0170565,3.61207,953.231,-740.408,79.2804,,,,,,,,,,,,,,,,,,
1022,0,0.0284414,-0.0196406,3.61195,953.236,-740.418,79.2865,,,,,,,,,,,,,,,,,,
1023,0,0.0284614,-0.0194198,3.61182,953.242,-740.42,79.2702,,,,,,,,,,,,,,,,,,
1024,0,0.0278041,-0.0167851,3.61183,953.255,-740.407,79.263,,,,,,,,,,,,,,,,,,
1025,0,0.0283714,-0.0200964,3.61197,953.227,-740.406,79.303,,,,,,,,,,,,,,,,,,
1026,0,0.0281626,-0.017131,3.6118,953.242,-740.424,79.2869,,,,,,,,,,,,,,,,,,
1027,0,0.0282867,-0.0189431,3.61197,953.216,-740.427,79.3112,,,,,,,,,,,,,,,,,,
1028,0,0.0281382,-0.0196701,3.61175,953.219,-740.405,79.3024,,,,,,,,,,,,,,,,,,
1029,0,0.0282244,-0.0190504,3.61192,953.231,-740.406,79.2815,,,,,,,,,,,,,,,,,,
1030,0,0.0286554,-0.0196899,3.61208,953.246,-740.426,79.2573,,,,,,,,,,,,,,,,,,
1031,0,0.0277327,-0.0156402,3.61175,953.253,-740.408,79.2494,,,,,,,,,,,,,,,,,,
1032,0,0.0281455,-0.0195265,3.61185,953.223,-740.42,79.3011,,,,,,,,,,,,,,,,,,
1033,0,0.0282334,-0.0183592,3.61189,953.228,-740.42,79.2947,,,,,,,,,,,,,,,,,,
1034,0,0.0207037,0.0118199,3.61171,953.186,-740.534,79.4647,,,,,,,,,,,,,,,,,,
1035,0,0.0288929,-0.0212452,3.61191,953.268,-740.41,79.2776,,,,,,,,,,,,,,,,,,
1036,0,0.0212285,0.00991741,3.61175,953.198,-740.537,79.4387,,,,,,,,,,,,,,,,,,
1037,0,0.0282393,-0.0191376,3.61186,953.254,-740.387,79.237,,,,,,,,,,,,,,,,,,
1038,0,0.0281895,-0.018206,3.61188,953.226,-740.41,79.2928,,,,,,,,,,,,,,,,,,
1039,0,0.0205109,0.0130205,3.61161,953.186,-740.53,79.4672,,,,,,,,,,,,,,,,,,
1040,0,0.0286689,-0.0208126,3.6117,953.224,-740.424,79.2716,,,,,,,,,,,,,,,,,,
1041,0,0.0286218,-0.0212575,3.61198,953.229,-740.4,79.2788,,,,,,,,,,,,,,,,,,
1042,0,0.0283285,-0.0185204,3.61195,953.237,-740.417,79.2571,,,,,,,,,,,,,,,,,,
1043,0,0.0285676,-0.0201274,3.61198,953.228,-740.414,79.2743,,,,,,,,,,,,,,,,,,
1044,0,0.0293448,-0.0305121,3.61128,953.265,-740.491,79.3796,,,,,,,,,,,,,,,,,,
1045,0,0.0286484,-0.0218764,3.61168,953.239,-740.429,79.2993,,,,,,,,,,,,,,,,,,
1046,0,0.0281491,-0.0156409,3.612,953.23,-740.428,79.2714,,,,,,,,,,,,,,,,,,
1047,0,0.028647,-0.0196135,3.61182,953.217,-740.437,79.3059,,,,,,,,,,,,,,,,,,
1048,0,0.028023,-0.0187764,3.61187,953.228,-740.406,79.2781,,,,,,,,,,,,,,,,,,
1049,0,0.0286004,-0.0198887,3.61187,953.234,-740.418,79.2749,,,,,,,,,,,,,,,,,,
1050,0,0.027976,-0.017687,3.61208,953.248,-740.393,79.2675,,,,,,,,,,,,,,,,,,
1051,0,0.0286731,-0.0217765,3.61186,953.236,-740.411,79.2791,,,,,,,,,,,,,,,,,,
1052,0,0.0283211,-0.0184709,3.61192,953.247,-740.422,79.2797,,,,,,,,,,,,,,,,,,
1053,0,0.0283955,-0.0191551,3.61176,953.231,-740.423,79.288,,,,,,,,,,,,,,,,,,
1054,0,0.028296,-0.019981,3.6119,953.222,-740.42,79.3045,,,,,,,,,,,,,,,,,,
1055,0,0.0280132,-0.0170064,3.61179,953.255,-740.418,79.2501,,,,,,,,,,,,,,,,,,
1056,0,0.0278984,-0.0176511,3.6119,953.239,-740.413,79.2899,,,,,,,,,,,,,,,,,,
1057,0,0.0280859,-0.017129,3.61194,953.248,-740.406,79.2534,,,,,,,,,,,,,,,,,,
1058,0,0.0284407,-0.0184354,3.61194,953.242,-740.423,79.2823,,,,,,,,,,,,,,,,,,
1059,0,0.0206266,0.0151652,3.61167,953.209,-740.548,79.4658,,,,,,,,,,,,,,,,,,
1060,0,0.0287472,-0.0202538,3.6119,953.24,-740.42,79.2697,,,,,,,,,,,,,,,,,,
1061,0,0.0281842,-0.0184299,3.61185,953.252,-740.406,79.2738,,,,,,,,,,,,,,,,,,
1062,0,0.0283952,-0.0192032,3.61182,953.239,-740.4,79.2509,,,,,,,,,,,,,,,,,,
1063,0,0.0213397,0.00951636,3.61178,953.198,-740.52,79.4506,,,,,,,,,,,,,,,,,,
1064,0,0.0283058,-0.0202523,3.61194,953.232,-740.432,79.2809,,,,,,,,,,,,,,,,,,
1065,0,0.0210225,0.012616,3.61161,953.195,-740.525,79.4674,,,,,,,,,,,,,,,,,,
1066,0,0.0283648,-0.0194281,3.61193,953.237,-740.432,79.2864,,,,,,,,,,,,,,,,,,
1067,0,0.0283508,-0.0187639,3.61184,953.233,-740.412,79.2739,,,,,,,,,,,,,,,,,,
1068,0,0.0284177,-0.0178383,3.61184,953.237,-740.408,79.2478,,,,,,,,,,,,,,,,,,
1069,0,0.0286234,-0.0202381,3.61185,953.239,-740.419,79.2571,,,,,,,,,,,,,,,,,,
1070,0,0.0208149,0.0121866,3.61167,953.186,-740.532,79.4637,,,,,,,,,,,,,,,,,,
1071,0,0.0282748,-0.0195998,3.61189,953.244,-740.396,79.2551,,,,,,,,,,,,,,,,,,
1072,0,0.0281427,-0.0195655,3.61172,953.25,-740.423,79.2667,,,,,,,,,,,,,,,,,,
1073,0,0.028437,-0.0184774,3.61197,953.247,-740.406,79.2507,,,,,,,,,,,,,,,,,,
1074,0,0.0286652,-0.0186743,3.61196,953.22,-740.415,79.2819,,,,,,,,,,,,,,,,,,
1075,0,0.0204148,0.0152911,3.61164,953.202,-740.528,79.4414,,,,,,,,,,,,,,,,,,
1076,0,0.0288348,-0.0228123,3.61184,953.252,-740.399,79.2677,,,,,,,,,,,,,,,,,,
1077,0,0.0288047,-0.0187019,3.61181,953.25,-740.398,79.2288,,,,,,,,,,,,,,,,,,
1078,0,0.0279419,-0.0178338,3.61174,953.225,-740.421,79.2745,,,,,,,,,,,,,,,,,,
1079,0,0.0283691,-0.0194216,3.61204,953.221,-740.42,79.2984,,,,,,,,,,,,,,,,,,
1080,0,0.0284794,-0.0187934,3.61194,953.24,-740.411,79.2716,,,,,,,,,,,,,,,,,,
1081,0,0.0274302,-0.0161687,3.61188,953.228,-740.416,79.275,,,,,,,,,,,,,,,,,,
1082,0,0.0286856,-0.0207229,3.61193,953.233,-740.415,79.2755,,,,,,,,,,,,,,,,,,
1083,0,0.0282267,-0.0178875,3.61175,953.237,-740.421,79.2816,,,,,,,,,,,,,,,,,,
1084,0,0.0210293,0.0101727,3.61166,953.179,-740.542,79.492,,,,,,,,,,,,,,,,,,
1085,0,0.0288544,-0.02782,3.61117,953.264,-740.479,79.3674,,,,,,,,,,,,,,,,,,
1086,0,0.0202647,0.0138237,3.61159,953.186,-740.548,79.4592,,,,,,,,,,,,,,,,,,
1087,0,0.0280781,-0.0178333,3.61186,953.251,-740.427,79.2702,,,,,,,,,,,,,,,,,,
1088,0,0.0279874,-0.017889,3.61176,953.23,-740.428,79.2963,,,,,,,,,,,,,,,,,,
1089,0,0.0281839,-0.0180915,3.61188,953.235,-740.421,79.2632,,,,,,,,,,,,,,,,,,
1090,0,0.0284196,-0.0173163,3.61194,953.26,-740.379,79.2401,,,,,,,,,,,,,,,,,,
1091,0,0.028245,-0.0179996,3.61196,953.234,-740.399,79.271,,,,,,,,,,,,,,,,,,
1092,0,0.0283228,-0.019752,3.61195,953.216,-740.424,79.2834,,,,,,,,,,,,,,,,,,
1093,0,0.0286301,-0.0195537,3.61201,953.235,-740.412,79.2877,,,,,,,,,,,,,,,,,,
1094,0,0.0211469,0.0119437,3.61181,953.202,-740.534,79.4467,,,,,,,,,,,,,,,,,,
1095,0,0.0286301,-0.0207179,3.61187,953.224,-740.42,79.2771,,,,,,,,,,,,,,,,,,
1096,0,0.0280386,-0.0183381,3.61189,953.226,-740.422,79.2843,,,,,,,,,,,,,,,,,,
1097,0,0.0282112,-0.0180083,3.6119,953.246,-740.391,79.2567,,,,,,,,,,,,,,,,,,
1098,0,0.0286781,-0.0203194,3.61198,953.24,-740.419,79.2789,,,,,,,,,,,,,,,,,,
1099,0,0.0285147,-0.020345,3.61177,953.237,-740.428,79.2533,,,,,,,,,,,,,,,,,,
1100,0,0.0283338,-0.0191583,3.61195,953.243,-740.418,79.2761,,,,,,,,,,,,,,,,,,
1101,0,0.0280746,-0.0188413,3.61182,953.246,-740.418,79.2887,,,,,,,,,,,,,,,,,,
1102,0,0.0281633,-0.0191828,3.61185,953.232,-740.424,79.2837,,,,,,,,,,,,,,,,,,
1103,0,0.0283476,-0.0194464,3.61186,953.216,-740.42,79.2877,,,,,,,,,,,,,,,,,,
1104,0,0.0284776,-0.0194568,3.61177,953.22,-740.427,79.266,,,,,,,,,,,,,,,,,,
1105,0,0.028459,-0.0195703,3.61191,953.247,-740.411,79.2839,,,,,,,,,,,,,,,,,,
1106,0,0.0289226,-0.0273608,3.61126,953.271,-740.474,79.3639,,,,,,,,,,,,,,,,,,
1107,0,0.0283139,-0.0175729,3.61181,953.262,-740.409,79.2548,,,,,,,,,,,,,,,,,,
1108,0,0.0281543,-0.0176091,3.61197,953.234,-740.408,79.2579,,,,,,,,,,,,,,,,,,
1109,0,0.0285725,-0.0193728,3.61193,953.239,-740.405,79.2489,,,,,,,,,,,,,,,,,,
1110,0,0.0285982,-0.0202151,3.61195,953.251,-740.409,79.2777,,,,,,,,,,,,,,,,,,
1111,0,0.0282949,-0.019017,3.61203,953.248,-740.393,79.2504,,,,,,,,,,,,,,,,,,
1112,0,0.0284584,-0.0178129,3.61202,953.243,-740.402,79.2401,,,,,,,,,,,,,,,,,,
1113,0,0.0282086,-0.0194516,3.61197,953.24,-740.413,79.2782,,,,,,,,,,,,,,,,,,
1114,0,0.0282243,-0.0174363,3.61198,953.241,-740.416,79.2444,,,,,,,,,,,,,,,,,,
1115,0,0.0278928,-0.0178583,3.61185,953.245,-740.42,79.2775,,,,,,,,,,,,,,,,,,
1116,0,0.0279902,-0.0170691,3.6118,953.213,-740.418,79.2664,,,,,,,,,,,,,,,,,,
1117,0,0.0209794,0.0133148,3.61165,953.204,-740.538,79.4438,,,,,,,,,,,,,,,,,,
1118,0,0.028356,-0.0183884,3.61186,953.253,-740.416,79.2525,,,,,,,,,,,,,,,,,,
1119,0,0.0283865,-0.0192121,3.61186,953.254,-740.42,79.275,,,,,,,,,,,,,,,,,,
1120,0,0.0280434,-0.0175321,3.61182,953.252,-740.405,79.2678,,,,,,,,,,,,,,,,,,
1121,0,0.028832,-0.0207501,3.61181,953.252,-740.417,79.2623,,,,,,,,,,,,,,,,,,
1122,0,0.02829,-0.0184995,3.61181,953.232,-740.416,79.2738,,,,,,,,,,,,,,,,,,
1123,0,0.0279871,-0.0181881,3.61182,953.241,-740.422,79.2638,,,,,,,,,,,,,,,,,,
1124,0,0.0284558,-0.019928,3.61197,953.245,-740.41,79.2846,,,,,,,,,,,,,,,,,,
1125,0,0.0283518,-0.0180198,3.61184,953.241,-740.422,79.2559,,,,,,,,,,,,,,,,,,
1126,0,0.0277264,-0.016466,3.61193,953.233,-740.406,79.281,,,,,,,,,,,,,,,,,,
1127,0,0.0283877,-0.0177171,3.61203,953.237,-740.428,79.262,,,,,,,,,,,,,,,,,,
1128,0,0.028273,-0.0193609,3.61197,953.232,-740.418,79.2639,,,,,,,,,,,,,,,,,,
1129,0,0.0283676,-0.0195048,3.61197,953.243,-740.383,79.2639,,,,,,,,,,,,,,,,,,
1130,0,0.0289386,-0.0207335,3.61186,953.261,-740.399,79.2496,,,,,,,,,,,,,,,,,,
1131,0,0.0278864,-0.0185003,3.61198,953.207,-740.417,79.2651,,,,,,,,,,,,,,,,,,
1132,0,0.0284272,-0.0181302,3.61191,953.235,-740.414,79.2644,,,,,,,,,,,,,,,,,,
1133,0,0.0280185,-0.0186804,3.61189,953.232,-740.409,79.2649,,,,,,,,,,,,,,,,,,
1134,0,0.0281892,-0.0181272,3.61187,953.248,-740.417,79.2563,,,,,,,,,,,,,,,,,,
1135,0,0.0280938,-0.0172235,3.61178,953.255,-740.418,79.258,,,,,,,,,,,,,,,,,,
1136,0,0.0287475,-0.0208733,3.61197,953.227,-740.389,79.2596,,,,,,,,,,,,,,,,,,
1137,0,0.0281379,-0.0179129,3.61186,953.244,-740.402,79.2621,,,,,,,,,,,,,,,,,,
1138,0,0.0283458,-0.0179554,3.61177,953.252,-740.411,79.267,,,,,,,,,,,,,,,,,,
1139,0,0.0277066,-0.0165605,3.61186,953.227,-740.424,79.2843,,,,,,,,,,,,,,,,,,
